17,17.4,272.28,20,24.85,212.55,23,38.84,240.97,12,42.25,156.75,19,46.12,103.49,33,49.08,306.72,14,49.25,132.04,21,55.7,271.56,18,57.75,218.25,24,76.58,221.63,32,80.56,243.16,26,85.1,273.9,17,84.33823529,418.6323529,15,85.22,174.88,17,95.34,70.99,42,98.27,163.61,43,98.49,293.42,21,101.94,417.61,23,107.84,434.53,23,113.79,91.97,24,119.29,242.63,17,118.51,398.99,7,122.75,189.04,7,123.4642857,151.6071429,19,149.64,252.75,18,164.75,278.42,19,172.4868421,66.53947368,6,175.75,125.58,36,184.08,386.22,17,184.22,478.1,31,195.2,115.04,36,196.33,149.94,19,198.54,65.38,22,198.89,204.34,16,214.38,158.19,37,226.8,202.61,18,256.25,195.97,13,262.9,344.67,13,266.13,422.13,18,285.53,328.25,24,299.5,414.5,20,301.6,104.05,18,301.08,355.25,13,306.37,130.37,16,314.25,100.25,21,316.56,226.61,21,329.8,443.94,20,330.8,126.35,36,331.36,224.61,15,342.28,99.42,22,344.02,181.7,22,379.84,335.84,23,391.84,162.97,18,410.42,233.36,21,415.75,316.75,18,419.97,354.25,18,427.97,84.25,22,436.66,211.84,18,125.25,320.75,43,150.2848837,149.9360465,17,92.80882353,273.8676471,20,88.8,242,24,72.83333333,280.6666667,30,76.91666667,155.55,31,120.4596774,329.6209677,22,112.8409091,366.6590909,22,45.47727273,366.75,24,34.625,349.2083333,28,335.25,156.6071429,35,334.1785714,251.8071429,23,325.8369565,287.5326087,19,357.9078947,431.5921053,24,417.0416667,333.7916667,24,441.1666667,344.4166667,16,421.75,345.25,25,353.31,145.95,26,153.75,191.25,5,162.35,181.55,7,158.4642857,92.75,22,275.6136364,104.75,26,367.75,157.25,22,374.25,167.4772727,26,369.6730769,190.9423077,19,319.4342105,176.6973684,19,73.59210526,315.5921053,19,130.1710526,207.6447368,14,144.3928571,298.4642857,17,272.2794118,165.3970588,,,,18,470.8611111,206.1944444,25,367.31,52.67,23,282.6630435,204.5326087,8,276.875,197.625,18,230.9166667,84.13888889,16,212.1875,186.375,20,325.5,60.7,13,214.2115385,422.5961538,17,62.33823529,81.86764706,15,50.35,84.35
17,17.63,272.34,22,24.75,211.89,30,38.65,240.18,18,40.86,155.92,19,45.91,101.59,31,48.49,305.72,18,49.03,130.86,19,54.75,271.28,20,56.8,217.85,24,76.67,220.67,42,80.37,241.35,24,85.13,274.08,18,83.75,418.4166667,21,83.94,173.85,16,94.13,70,40,98.2,163.43,47,98.43,292.2,22,101.66,415.84,23,107.75,433.92,20,114.55,91.25,23,118.79,242.66,21,118.61,398.94,11,122.93,188.3,9,122.8611111,151.0833333,18,149.53,252.25,24,165.46,277.75,19,171.9605263,65.69736842,10,175.55,124.75,40,183.25,385.25,19,183.75,477.64,35,195.09,113.69,36,196.89,149.36,19,198.91,64.43,28,197.5,202.79,22,214.02,156.8,41,226.34,202.21,21,256.75,194.75,22,262.93,343.98,19,265.59,421.91,24,285.25,328.46,25,299.23,412.63,19,294.17,105.64,22,300.48,354.66,12,306.42,129.83,18,313.75,99.25,20,316,225.7,22,329.66,443.66,22,329.84,125.84,36,331.17,224.28,16,342.5,99.13,23,343.75,180.58,24,379.92,334.04,22,391.43,161.8,19,409.59,233.43,20,416.05,315.8,18,420.42,353.75,20,427.7,83.65,22,436.25,210.02,20,124.65,319.8,35,149.9785714,149.0642857,16,92.25,273.25,24,88.875,241.4166667,26,73.25,280.75,29,77.1637931,155.4741379,34,119.4264706,330.1617647,23,112.7065217,366.3586957,23,45.75,365.923913,28,34.75,349.25,32,334.875,155.90625,39,334.1346154,251.1089744,24,325.875,287.4166667,19,357.5921053,431.0657895,22,416.3863636,330.8863636,22,441.25,344.4772727,17,420.6323529,344.3382353,26,353.3269231,144.9038462,25,153.11,191.15,4,162.25,181.25,12,158.25,92.25,24,275.4166667,104.625,24,367.625,156.5833333,24,375.4583333,165.4583333,26,369.8269231,190.3269231,21,319.5595238,175.702381,17,73.10294118,314.9264706,25,131.19,208.83,17,144.4558824,297.4558824,17,272.0441176,164.4558824,7,231.75,178.0357143,21,470.8928571,205.75,21,366.1785714,50.6547619,10,276.55,196.75,10,276.55,196.75,22,228.75,82.56818182,18,212.1388889,186.1388889,24,325.0833333,59.625,17,214.2794118,422.3970588,20,60.8,81.5,17,50.10294118,83.22058824
19,16.91,272.22,24,24.83,212.25,23,38.66,239.97,16,41.13,156,17,45.63,101.34,35,48.69,305.18,15,48.35,130.35,20,54.5,271.3,21,56.75,217.75,22,76.48,220.8,43,79.73,240.33,23,84.75,274.58,19,82.85526316,418.3289474,20,83.85,173.7,14,94.25,69.04,45,97.93,163.15,50,98.25,291.71,22,101.66,415.11,22,107.84,433.66,18,114.53,90.36,24,118.58,242.63,18,118.25,398.75,8,122.88,187.63,10,122.95,150.75,19,149.12,252.22,19,156.43,273.59,21,171.75,64.60714286,14,175.46,124.25,42,183.23,385.3,18,182.75,477.25,33,195.17,113.33,38,196.67,148.7,20,198.7,64,22,198.07,201.93,24,213.54,156.13,41,226.48,201.55,25,256.11,195.51,22,262.84,343.84,16,266.38,422,23,285.36,328.1,21,298.75,411.75,24,292.33,104.88,24,300.21,354,14,306.46,128.61,20,313.85,98.7,22,315.66,225.66,25,329.39,443.51,26,329.29,125.1,38,330.91,223.99,13,342.37,98.37,25,343.39,179.99,22,379.84,333.66,24,391.42,161.63,21,409.75,233.75,23,415.97,315.14,18,420.58,352.86,22,427.8,82.25,25,436.47,209.67,22,124.0227273,319.7045455,40,149.575,149.325,18,91.91666667,272.6388889,20,88.65,241.7,26,73.25,280.75,30,76.81666667,155.25,34,119.4264706,330.1617647,24,113.125,365.4166667,19,45.38157895,366.2763158,25,34.67,349.19,32,334.875,155.53125,39,333.6987179,250.5961538,29,325.4051724,286.612069,14,348.6071429,431.3928571,20,416.3,330.85,21,440.75,344.1309524,20,420.65,343.8,23,353.1847826,144.6630435,27,153.0462963,191.3055556,8,162.25,180.75,15,158.2166667,91.88333333,28,275.25,102.5357143,27,367.1574074,156.0092593,28,375.3928571,164.2857143,29,369.5431034,189.9913793,20,319.15,175.1,17,72.33823529,314.8676471,21,131.6071429,209.5595238,18,144.3055556,297.3611111,21,271.9404762,163.797619,6,258.5833333,181.9166667,25,471.51,204.79,22,365.8409091,50.65909091,11,276.1136364,195.8409091,11,276.1136364,195.8409091,23,227.576087,82.05434783,27,211.3425926,185.2314815,23,324.7065217,59.35869565,16,213.125,422.5,16,60.3125,81,19,50.01315789,83.38157895
17,20.99,277.69,23,25.58,211.18,25,38.35,238.71,18,40.25,155.75,23,45.45,99.97,38,47.96,305.64,16,48.25,130.25,23,54.75,271.36,18,56.42,217.75,25,76.79,220.71,34,80.1,240.46,24,84.54,273.63,16,82.25,418.25,19,84.54,173.59,16,94,68.38,45,97.73,161.93,45,97.64,290.46,16,102.25,414.25,25,108.19,433.15,16,115.5,90.38,27,117.53,242.19,20,116.85,398.8,11,123.39,186.66,12,122.75,150.25,24,149.42,251.63,26,155.9,272.63,23,171.1413043,64.40217391,13,175.52,123.52,40,183.55,385.18,20,182.2,477.25,32,194.69,112.66,41,196.9,147.6,19,198.59,62.91,22,197.39,201.02,21,212.13,154.51,41,226.48,201.46,18,255.31,194.47,19,262.17,342.86,18,266.03,421.58,22,284.52,327.02,22,298.61,410.2,22,291.98,104.39,25,299.19,352.83,14,306.25,128.04,16,314.25,98.25,23,315.49,224.79,25,329.55,442.99,27,329.34,123.94,38,330.72,223.72,19,341.91,97.59,23,343.53,179.62,25,378.95,332.99,25,391.35,160.51,22,408.8,234.48,22,415.66,315.39,16,420.38,353.5,22,427.48,81.98,24,435.96,208.63,25,123.51,318.55,42,149.8214286,148.6071429,17,91.86764706,272.3382353,21,88.75,240.75,18,72.75,280.6388889,30,77.25,154.25,37,118.9391892,329.6148649,18,112.25,363.5277778,18,44.86111111,366.0277778,26,34.51923077,348.6346154,31,334.5887097,154.9435484,38,333.2236842,249.4868421,26,325.5192308,284.8269231,16,348.1875,430.5,22,415.8409091,329.8409091,24,440.0416667,343.4583333,19,420.1184211,342.5394737,28,352.6785714,143.25,14,162.4642857,180.25,14,162.4642857,180.25,13,157.6730769,91.05769231,24,274.4583333,102.0416667,31,367.4596774,155.0403226,26,374.25,163.6346154,29,369.1637931,188.887931,22,320.0227273,175.7045455,17,71.10294118,314.4558824,20,132,208,11,143.5666667,297.5666667,19,271.5921053,163.4342105,10,257.95,180.75,20,471.2,203.95,26,366.9038462,50.63461538,29,274.5086207,197.0948276,29,274.5086207,197.0948276,27,226.4537037,81.63888889,24,211.5416667,184.875,24,324.6666667,57.83333333,18,212.4166667,422.75,24,60.20833333,79.5,22,49.52272727,81.47727273
18,21.69,276.86,21,25.61,210.75,26,38.06,238.52,16,40,154.38,18,46.25,99.97,33,47.96,305.63,21,47.8,129.94,20,54,271,19,56.22,216.96,29,77.09,220.47,37,79.8,239.8,25,84.67,273.31,17,82.10294118,418.2794118,20,84.6,173.05,15,94.22,68.62,50,97.91,162.07,45,97.95,290.22,18,102.08,414.75,29,109.23,432.85,22,116.48,89.8,29,118.2,241.34,21,116.75,398.75,13,123.13,186.13,15,122.4833333,149.95,22,149.25,250.98,25,155.79,272.15,26,171.25,63.75,10,175.25,122.35,39,183.42,385.01,22,181.93,477.16,31,195.04,112.2,16,197.56,137.13,18,198.25,61.97,22,197.39,199.66,24,211.29,153.79,47,226.47,201.13,24,254.29,194.63,19,261.86,342.33,16,266.25,421.25,19,284.38,326.75,21,298.42,409.89,23,291.88,103.97,23,298.14,352.53,17,306.1,127.22,22,313.75,98.07,20,315.75,224.25,24,329.63,442.42,23,328.66,122.53,40,329.8,222.82,16,341.88,97.06,26,343.25,178.75,22,379.52,332.48,20,391.25,160.25,20,408.5,234.5,21,415.75,314.75,22,420.66,352.66,22,427.84,81.66,23,435.71,208.66,25,123.31,318.67,45,150.15,148.4833333,20,92.65,272.45,20,88.7,240.5,25,72.67,281.03,29,77.02586207,153.6465517,39,118.75,329.9038462,22,111.8409091,362.8409091,25,45.15,364.79,22,34.61363636,348.2954545,32,334.5,154.125,39,333.0833333,248.3397436,26,325.0961538,284.0961538,18,347.9722222,430.25,22,415.8409091,328.8409091,24,439.75,342.7083333,16,420.25,342.25,19,352.3815789,142.6973684,14,162.4642857,180.25,14,162.4642857,180.25,14,157.6071429,90.46428571,28,274.75,101.9642857,31,367.1048387,154.5887097,32,373.90625,163.28125,28,369.1785714,188.25,25,319.71,175.51,19,70.90789474,314.4342105,25,131.39,207.95,20,142.8,296.65,18,271.25,162.5277778,7,257.75,180.75,21,471.5595238,203.797619,28,367,49.5,34,274.5147059,196.6617647,34,274.5147059,196.6617647,24,226.4583333,81,24,211.6666667,183.8333333,19,324.1710526,57.85526316,17,212.3382353,422.6323529,17,59.57352941,78.92647059,20,49.85,81.7
17,21.87,276.16,17,25.4,210.28,24,38.25,238.75,17,39.99,154.51,18,46.08,99.31,38,47.38,305.36,21,47.75,129.75,22,53.61,270.75,19,56.22,216.43,29,77.92,221.37,39,80.06,239.9,25,84.55,272.99,19,81.85526316,418.3289474,18,84.64,173.03,14,94.25,68.46,43,97.75,161.73,50,97.65,290.03,21,101.75,414.75,26,108.94,433.02,22,115.66,89.66,28,118.25,241.25,19,116.38,398.17,7,123.04,186.75,10,122.95,149.25,24,149.08,251.29,26,155.87,271.6,27,171.0092593,63.15740741,15,175.35,123.35,44,183.05,384.36,18,181.97,476.25,38,194.91,111.7,40,198.53,137.07,20,198.25,61.75,23,197.14,198.71,21,210.89,154.56,40,226.72,201.18,22,253.84,193.66,19,261.64,342.17,15,266.15,421.35,21,283.94,326.61,23,297.92,409.75,18,292.25,103.75,22,298.25,352.48,21,305.8,126.94,19,313.49,98.12,20,316.3,223.85,20,329.7,442,24,329.08,121.88,39,329.96,221.98,18,341.47,95.92,26,343.21,178.6,24,379.67,331.83,22,391.25,160.25,20,408.65,233.8,21,415.7,314.37,19,420.12,352.54,18,428.25,80.75,27,435.16,207.82,25,122.99,319.07,43,150.1918605,147.7965116,17,91.86764706,272.3382353,20,88.7,240.5,25,72.19,279.83,30,76.95,153.25,38,118.7236842,329.25,21,111.75,362.75,24,45.125,364.2916667,23,34.22826087,348.2282609,31,334.8467742,153.4274194,41,332.9207317,248.2134146,27,324.75,283.75,18,347.75,430.25,21,416.1785714,327.3690476,31,439.2016129,341.1693548,19,420.6447368,342.3289474,20,352.15,142.25,15,162.35,180.15,15,162.35,180.15,16,157.3125,90.5,18,274.8611111,102.3055556,24,367.375,154.0833333,27,374.3425926,163.6759259,29,369.0603448,188.1982759,25,319.71,175.63,17,70.86764706,314.3382353,24,131.8333333,207.8333333,17,142.3970588,296.2794118,17,271.5147059,162.1617647,5,257.55,180.35,20,471.7,203.5,28,366.6071429,49.25,36,274.1388889,196.8333333,36,274.1388889,196.8333333,23,226.2717391,81.35869565,22,211.8409091,183.4772727,24,323.75,57.25,18,212.0277778,422.8611111,18,59.86111111,78.30555556,21,49.75,81.75
12,21,276.17,15,25.15,210.35,24,37.63,237.96,9,39.75,154.75,16,46,98.69,34,46.96,304.93,9,47.75,129.75,21,53.13,270.32,14,56.89,216.82,25,78.07,221.39,38,79.8,239.7,51,86.81,272.5,12,80.91666667,418.6666667,15,84.22,173.02,14,93.96,68.11,42,97.46,161.7,48,97.96,289.98,12,101.83,414.42,19,108.59,432.17,13,115.6,88.83,17,117.93,240.69,10,116.75,396.95,6,122.75,186.25,21,101.6071429,131.8928571,16,149.06,250.56,20,155.25,271.45,18,170.9722222,63.25,9,174.86,123.19,35,182.95,383.78,11,182.57,476.11,28,193.46,111.25,36,198.64,136.08,17,198.34,61.63,17,196.75,198.57,16,210.75,154.25,37,226.61,200.67,6,253.88,191.94,22,261.11,341.07,18,265.53,420.25,20,283.5,326.15,19,297.64,409.33,16,292.38,103.31,20,297.7,351.85,17,305.87,126.34,14,314.04,98.25,14,316.25,223.46,15,329.68,442.35,15,328.22,120.88,37,329.53,221.29,15,341.68,96.88,25,343.51,177.71,19,379.59,331.91,20,391.6,160.2,17,407.87,234.34,15,415.55,313.55,18,419.03,351.03,17,428.1,80.28,20,435.2,207.4,21,122.9880952,318.4166667,45,149.6166667,146.6388889,51,86.80882353,272.495098,19,88.85526316,240.2763158,25,72.19,279.83,24,77.08333333,152.625,30,117.9833333,328.7166667,16,111.5625,363.125,24,45.25,364.75,20,34.25,348.25,37,333.777027,153.3986486,41,333.0426829,247.7012195,24,324.7916667,283,8,346.625,429.625,16,411.25,325,22,439.0227273,340.8409091,15,420.15,342.15,16,352.25,141.625,,,,21,175.2261905,163.3690476,,,,25,274.35,101.23,25,367.15,153.71,17,374.5147059,162.4558824,25,368.43,187.83,22,319.5227273,175.3863636,13,70.90384615,314.2884615,,,,18,143.1944444,295.6388889,16,271.0625,161.9375,17,266.3382353,183.5735294,17,471.6911765,202.9852941,18,366.5277778,48.25,24,274.5416667,195.875,24,274.5416667,195.875,12,225.0833333,80.08333333,16,211.125,182.5,13,323.6730769,57.05769231,6,212.25,422.25,8,59.625,78.625,14,49.53571429,81.10714286
19,20.91,275.59,21,24.61,209.94,23,37.75,237.92,14,39.82,154.54,20,45.7,98.5,43,47.59,304.33,22,47.2,129.43,22,53.25,269.48,21,56.18,215.85,31,76.65,221.3,40,80.22,239.32,28,85.17,272.59,27,81.4537037,416.8240741,25,84.51,172.51,16,94.25,67.25,47,97.2,161.18,49,97.65,289.81,23,100.97,414.79,25,108.55,432.31,20,115.8,87.85,29,118.03,239.78,15,116.15,397.15,5,123.15,185.55,8,122.25,148.25,20,149.8,250.35,28,154.57,271.43,24,170.8333333,62.25,14,175.25,122.04,44,182.93,383.09,19,181.86,475.17,35,195.01,111.04,38,198.86,135.64,25,199.15,61.31,22,197.48,197.98,23,211.18,153.92,43,226.63,199.87,26,254.1,192.75,21,260.75,340.75,19,265.59,420.7,21,282.61,325.94,25,297.07,409.31,22,292.66,102.66,23,297.97,351.66,19,305.59,126.07,21,312.89,98.27,23,315.62,222.53,23,329.84,442.18,24,327.54,120.33,39,329.7,221.13,19,340.91,95.91,29,343.2,177.65,23,379.92,331.75,29,391.16,159.2,24,408.08,233.88,23,415.75,312.58,20,419.5,350.3,20,428.1,80.5,29,434.34,207.09,22,123.0227273,318.5681818,41,150.2621951,146.6768293,17,91.51515152,272.0227273,21,88.51190476,240.0833333,32,83.34615385,271.8576923,34,76.75,152.25,37,118.1824324,329.4256757,20,110.7,362.85,24,45.41666667,364.625,22,34.02272727,348.7045455,35,334.0642857,152.8357143,42,332.6785714,247.8214286,26,324.4423077,282.0576923,15,346.8833333,428.95,22,411.75,324.8863636,27,438.8981481,339.9351852,20,420.25,341.75,25,351.83,141.31,,,,7,161.75,179.0357143,,,,29,274.7155172,100.1637931,31,367.1370968,153.5241935,27,374.8611111,162.4537037,29,368.3017241,187.5086207,21,319.0833333,174.8928571,21,70.41666667,313.5119048,,,,23,143.0978261,295.4456522,18,271.25,161.5277778,4,257.5,179.5,23,471.2282609,202.4891304,26,367.2884615,47.44230769,31,274.0403226,196.3951613,31,274.0403226,196.3951613,26,226.0961538,80.01923077,24,210.9583333,182.0416667,19,321.3815789,56.59210526,20,211.05,421.6,17,59.16176471,75.86764706,21,49.36904762,80.32142857
19,20.49,275.49,27,25.16,209.68,26,38.25,237.87,23,31.97,155.66,26,45.75,97.25,45,47.19,303.68,17,45.87,128.46,24,52.79,268.54,21,56.18,215.13,30,77.25,219.68,44,79.59,237.89,31,84.11,272.56,28,81.64285714,416.4642857,25,85.39,171.51,20,93.85,66.8,49,97.2,161.67,52,96.69,289.25,24,100.46,413.25,22,108.48,431.8,17,116.22,87.28,30,119.02,238.45,18,116.97,396.25,9,122.86,185.42,14,122.25,148.0357143,27,149.01,249.82,25,154.19,269.43,22,169.8409091,62.65909091,16,175.25,121.75,44,182.34,383.18,23,180.53,474.45,35,193.66,109.21,37,198.89,134.83,22,198.75,60.61,23,196.36,197.4,26,211.4,153.4,6,227.75,198.75,25,252.55,192.99,21,261.13,340.32,21,265.37,420.27,21,282.75,325.75,28,296.96,409.25,23,292.58,101.75,24,297.58,351.38,18,305.53,125.25,24,311.96,97.33,25,315.15,221.79,24,329.83,440.67,21,328.61,119.94,40,329.52,221.05,17,340.87,95.16,31,342.46,176.33,25,379.99,331.07,29,391.3,158.85,22,407.84,232.84,19,415.38,312.22,20,419.5,350.15,24,427.79,79.46,31,434.69,206.4,27,123.2685185,318.3425926,38,149.5394737,145.9868421,23,90.95054945,271.2967033,24,88.625,239.4166667,33,83.08333333,271.780303,35,76.66428571,151.1214286,37,118.4256757,328.5067568,25,162.55,357.19,24,45.79166667,364.2916667,24,33.75,348.7083333,38,333.75,151.25,42,331.8452381,246.7261905,23,324.576087,281.75,20,339.65,422.55,23,412.6630435,324.8369565,28,439.3928571,340.2857143,20,419.85,340.7,23,352.0543478,140.8369565,,,,12,161,178.4166667,15,155.95,87.95,29,274.7155172,100.1637931,29,366.9568966,153.0603448,26,375.2115385,161.9038462,31,369.233871,187.6532258,26,319.75,173.25,20,70.15,312.55,,,,20,142.2,294.65,17,271.5147059,160.6911765,10,256.95,179.25,26,471.0192308,201.4038462,30,366.9833333,47.01666667,31,273.6854839,196.0080645,31,273.6854839,196.0080645,25,225.31,79.83,25,211.03,181.35,24,321.375,56.20833333,18,210.6388889,421.0277778,25,59.15,74.71,24,48.75,80.625
19,20.49,275.49,27,25.16,209.68,26,38.25,237.87,23,31.97,155.66,26,45.75,97.25,45,47.19,303.68,17,45.87,128.46,24,52.79,268.54,21,56.18,215.13,30,77.25,219.68,44,79.59,237.89,31,84.11,272.56,28,81.64285714,416.4642857,25,85.39,171.51,20,93.85,66.8,49,97.2,161.67,52,96.69,289.25,24,100.46,413.25,22,108.48,431.8,17,116.22,87.28,30,119.02,238.45,18,116.97,396.25,9,122.86,185.42,14,122.25,148.0357143,27,149.01,249.82,25,154.19,269.43,22,169.8409091,62.65909091,16,175.25,121.75,44,182.34,383.18,23,180.53,474.45,35,193.66,109.21,37,198.89,134.83,22,198.75,60.61,23,196.36,197.4,26,211.4,153.4,6,227.75,198.75,25,252.55,192.99,21,261.13,340.32,21,265.37,420.27,21,282.75,325.75,28,296.96,409.25,23,292.58,101.75,24,297.58,351.38,18,305.53,125.25,24,311.96,97.33,25,315.15,221.79,24,329.83,440.67,21,328.61,119.94,40,329.52,221.05,17,340.87,95.16,31,342.46,176.33,25,379.99,331.07,29,391.3,158.85,22,407.84,232.84,19,415.38,312.22,20,419.5,350.15,24,427.79,79.46,31,434.69,206.4,27,123.2685185,318.3425926,38,149.5394737,145.9868421,23,90.95054945,271.2967033,24,88.625,239.4166667,27,57.15740741,277.5648148,35,76.66428571,151.1214286,37,118.4256757,328.5067568,25,162.55,357.19,24,45.79166667,364.2916667,24,33.75,348.7083333,38,333.75,151.25,42,331.8452381,246.7261905,23,324.576087,281.75,20,339.65,422.55,23,412.6630435,324.8369565,28,439.3928571,340.2857143,20,419.85,340.7,23,352.0543478,140.8369565,,,,12,161,178.4166667,15,155.95,87.95,25,274.63,98.95,29,366.9568966,153.0603448,26,375.2115385,161.9038462,31,369.233871,187.6532258,26,319.75,173.25,20,70.15,312.55,,,,20,142.2,294.65,17,271.5147059,160.6911765,10,256.95,179.25,26,471.0192308,201.4038462,30,366.9833333,47.01666667,31,273.6854839,196.0080645,31,273.6854839,196.0080645,25,225.31,79.83,25,211.03,181.35,24,321.375,56.20833333,18,210.6388889,421.0277778,25,59.15,74.71,24,48.75,80.625
